Column1,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3552,3553,22,Female,Sunglasses,Accessories,66,Kentucky,Blue,Winter,2.9,No,Next Day Air,No,No,3,PayPal,Quarterly
3553,3554,62,Female,Shoes,Footwear,99,Minnesota,Charcoal,Spring,4.9,No,Free Shipping,No,No,32,Bank Transfer,Weekly
3554,3555,39,Female,Dress,Clothing,55,Louisiana,Indigo,Spring,5,No,Free Shipping,No,No,5,Credit Card,Fortnightly
3555,3556,25,Female,Blouse,Clothing,23,Delaware,Silver,Spring,4.6,No,Next Day Air,No,No,45,Cash,Quarterly
3556,3557,70,Female,Sweater,Clothing,88,Arizona,Brown,Fall,4.2,No,Express,No,No,43,Cash,Bi-Weekly
3557,3558,52,Female,Jacket,Outerwear,26,Nevada,Peach,Summer,4.9,No,Next Day Air,No,No,1,PayPal,Every 3 Months
3558,3559,68,Female,Backpack,Accessories,94,Alaska,Magenta,Summer,4.8,No,Standard,No,No,9,Venmo,Quarterly
3559,3560,18,Female,Shorts,Clothing,25,Utah,Beige,Fall,3,No,Next Day Air,No,No,13,Venmo,Every 3 Months
3560,3561,18,Female,Socks,Clothing,96,Kansas,Violet,Fall,3.5,No,Express,No,No,5,Credit Card,Annually
3561,3562,63,Female,Sneakers,Footwear,29,North Carolina,Black,Spring,3.4,No,Standard,No,No,39,Credit Card,Fortnightly
3562,3563,47,Female,Sneakers,Footwear,36,Maryland,Cyan,Winter,3.4,No,Free Shipping,No,No,7,Bank Transfer,Weekly
3563,3564,43,Female,Blouse,Clothing,90,Maine,Green,Summer,4.9,No,Standard,No,No,8,Credit Card,Every 3 Months
3564,3565,60,Female,Gloves,Accessories,38,Illinois,Brown,Summer,4.4,No,Free Shipping,No,No,40,Venmo,Annually
3565,3566,49,Female,Handbag,Accessories,52,Pennsylvania,Gray,Spring,4.2,No,Store Pickup,No,No,35,PayPal,Monthly
3566,3567,28,Female,Jeans,Clothing,88,Alaska,Orange,Spring,3.1,No,Next Day Air,No,No,14,Venmo,Monthly
3567,3568,32,Female,Scarf,Accessories,56,New Mexico,Silver,Summer,4,No,Next Day Air,No,No,26,Credit Card,Monthly
3568,3569,29,Female,Sandals,Footwear,71,Arkansas,Purple,Spring,4.8,No,Next Day Air,No,No,14,PayPal,Quarterly
3569,3570,35,Female,Sandals,Footwear,94,Alaska,Olive,Fall,3.3,No,Express,No,No,9,Bank Transfer,Fortnightly
3570,3571,23,Female,Dress,Clothing,97,Louisiana,Teal,Winter,4.7,No,Standard,No,No,32,Debit Card,Annually
3571,3572,70,Female,Skirt,Clothing,27,North Dakota,White,Summer,3.2,No,Standard,No,No,15,Bank Transfer,Every 3 Months
3572,3573,23,Female,Shorts,Clothing,28,Rhode Island,Black,Spring,5,No,Standard,No,No,25,Credit Card,Monthly
3573,3574,43,Female,Jeans,Clothing,67,Connecticut,Maroon,Fall,4.9,No,Free Shipping,No,No,27,PayPal,Monthly
3574,3575,29,Female,Socks,Clothing,70,New York,Cyan,Fall,4.9,No,Express,No,No,39,Bank Transfer,Quarterly
3575,3576,61,Female,Coat,Outerwear,95,Kentucky,Violet,Fall,3.7,No,Express,No,No,49,Venmo,Bi-Weekly
3576,3577,29,Female,Boots,Footwear,24,Maine,Yellow,Spring,3,No,Express,No,No,12,Venmo,Bi-Weekly
3577,3578,66,Female,Belt,Accessories,35,Missouri,Yellow,Winter,2.6,No,Standard,No,No,13,Bank Transfer,Weekly
3578,3579,46,Female,Shoes,Footwear,22,Georgia,Olive,Winter,2.6,No,Standard,No,No,22,Bank Transfer,Quarterly
3579,3580,34,Female,Scarf,Accessories,66,Arizona,Olive,Fall,4.8,No,Standard,No,No,19,Credit Card,Every 3 Months
3580,3581,51,Female,Blouse,Clothing,83,New Hampshire,Magenta,Summer,3.2,No,2-Day Shipping,No,No,3,Cash,Bi-Weekly
3581,3582,26,Female,Dress,Clothing,95,Georgia,Orange,Fall,4.9,No,Next Day Air,No,No,50,Credit Card,Weekly
3582,3583,23,Female,Shorts,Clothing,41,California,Beige,Summer,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually
3583,3584,52,Female,Blouse,Clothing,77,Arizona,Brown,Summer,2.7,No,Store Pickup,No,No,44,Credit Card,Every 3 Months
3584,3585,39,Female,Sneakers,Footwear,52,Florida,Indigo,Fall,4.8,No,Express,No,No,48,Debit Card,Monthly
3585,3586,39,Female,Gloves,Accessories,41,New York,Gray,Winter,4.1,No,Standard,No,No,4,Venmo,Bi-Weekly
3586,3587,33,Female,Hoodie,Clothing,28,Idaho,Yellow,Winter,4.6,No,Store Pickup,No,No,12,PayPal,Bi-Weekly
3587,3588,33,Female,Sweater,Clothing,90,Virginia,Violet,Summer,4.4,No,Standard,No,No,33,Debit Card,Annually
3588,3589,23,Female,Sunglasses,Accessories,55,Michigan,Magenta,Spring,3.5,No,2-Day Shipping,No,No,40,Cash,Annually
3589,3590,31,Female,Belt,Accessories,73,New Hampshire,Blue,Spring,4.8,No,Next Day Air,No,No,38,Cash,Every 3 Months
3590,3591,27,Female,Dress,Clothing,87,South Dakota,Gray,Fall,2.9,No,2-Day Shipping,No,No,19,Venmo,Every 3 Months
3591,3592,48,Female,Jacket,Outerwear,89,South Dakota,Gold,Winter,3.2,No,2-Day Shipping,No,No,38,Bank Transfer,Quarterly
3592,3593,61,Female,Boots,Footwear,82,New Jersey,Lavender,Spring,4.4,No,2-Day Shipping,No,No,18,Venmo,Fortnightly
3593,3594,63,Female,Sandals,Footwear,80,Wyoming,Black,Spring,4.6,No,Next Day Air,No,No,24,PayPal,Monthly
3594,3595,19,Female,Scarf,Accessories,87,Alabama,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,29,Venmo,Quarterly
3595,3596,21,Female,Blouse,Clothing,41,South Dakota,Violet,Spring,3.1,No,Store Pickup,No,No,14,PayPal,Annually
3596,3597,28,Female,Hoodie,Clothing,83,South Carolina,Charcoal,Spring,4.3,No,Standard,No,No,44,Cash,Fortnightly
3597,3598,29,Female,Sunglasses,Accessories,71,New Mexico,Maroon,Summer,3.1,No,Standard,No,No,18,Bank Transfer,Quarterly
3598,3599,23,Female,Hoodie,Clothing,76,Connecticut,Purple,Spring,4.6,No,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly
3599,3600,37,Female,Scarf,Accessories,34,Kansas,Peach,Spring,4.6,No,Express,No,No,4,Cash,Weekly
3600,3601,67,Female,Dress,Clothing,81,South Carolina,Olive,Spring,2.7,No,Free Shipping,No,No,25,Cash,Bi-Weekly
3601,3602,34,Female,T-shirt,Clothing,47,North Carolina,Indigo,Summer,3,No,Next Day Air,No,No,3,PayPal,Monthly
3602,3603,58,Female,Skirt,Clothing,36,Wyoming,Magenta,Summer,3.3,No,Store Pickup,No,No,40,Debit Card,Quarterly
3603,3604,45,Female,Jeans,Clothing,51,Louisiana,Gold,Spring,2.7,No,Free Shipping,No,No,5,Cash,Weekly
3604,3605,63,Female,Hoodie,Clothing,86,Louisiana,Orange,Fall,3.3,No,Standard,No,No,17,Debit Card,Annually
3605,3606,68,Female,Jeans,Clothing,41,Alabama,Gold,Fall,4.3,No,Store Pickup,No,No,36,Bank Transfer,Every 3 Months
3606,3607,41,Female,Sandals,Footwear,90,Minnesota,Purple,Fall,4.8,No,Express,No,No,41,Venmo,Annually
3607,3608,50,Female,Hat,Accessories,93,New Mexico,Charcoal,Fall,3.3,No,Standard,No,No,20,Venmo,Bi-Weekly
3608,3609,24,Female,Gloves,Accessories,56,Tennessee,Cyan,Fall,4.3,No,Next Day Air,No,No,2,Cash,Every 3 Months
3609,3610,21,Female,Socks,Clothing,39,New Mexico,Cyan,Summer,3,No,2-Day Shipping,No,No,31,Debit Card,Monthly
3610,3611,18,Female,Jacket,Outerwear,86,Texas,Green,Fall,4.8,No,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly
3611,3612,63,Female,T-shirt,Clothing,82,Washington,Silver,Spring,2.9,No,Standard,No,No,30,Credit Card,Annually
3612,3613,47,Female,Sandals,Footwear,29,Michigan,Teal,Summer,3.6,No,Standard,No,No,26,Cash,Every 3 Months
3613,3614,58,Female,Hat,Accessories,27,Minnesota,Magenta,Fall,3.5,No,Store Pickup,No,No,40,Venmo,Annually
3614,3615,46,Female,Gloves,Accessories,25,Delaware,Maroon,Spring,4.7,No,2-Day Shipping,No,No,19,Bank Transfer,Annually
3615,3616,35,Female,Dress,Clothing,31,California,Gold,Winter,4.4,No,Free Shipping,No,No,4,Credit Card,Monthly
3616,3617,42,Female,Hoodie,Clothing,23,Wisconsin,Purple,Winter,3.3,No,Store Pickup,No,No,33,Debit Card,Fortnightly
3617,3618,48,Female,Belt,Accessories,47,Kentucky,Lavender,Fall,4.3,No,Express,No,No,29,Debit Card,Monthly
3618,3619,28,Female,Gloves,Accessories,67,Nevada,Maroon,Fall,4,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly
3619,3620,44,Female,Scarf,Accessories,75,North Carolina,Magenta,Winter,4.9,No,2-Day Shipping,No,No,50,Venmo,Weekly
3620,3621,60,Female,Sandals,Footwear,82,Louisiana,Turquoise,Summer,2.9,No,Express,No,No,28,Credit Card,Fortnightly
3621,3622,38,Female,Sneakers,Footwear,32,New Jersey,Silver,Summer,4,No,2-Day Shipping,No,No,5,Cash,Fortnightly
3622,3623,46,Female,Dress,Clothing,41,Wisconsin,Purple,Fall,4.3,No,Store Pickup,No,No,12,Credit Card,Annually
3623,3624,39,Female,Jewelry,Accessories,89,Arkansas,Violet,Winter,2.7,No,2-Day Shipping,No,No,4,PayPal,Weekly
3624,3625,22,Female,Hat,Accessories,82,Texas,Peach,Fall,5,No,Store Pickup,No,No,22,Bank Transfer,Bi-Weekly
3625,3626,44,Female,Scarf,Accessories,99,Illinois,Green,Winter,4.4,No,Express,No,No,32,PayPal,Weekly
3626,3627,69,Female,Blouse,Clothing,98,Mississippi,Teal,Fall,3.5,No,Express,No,No,32,Venmo,Quarterly
3627,3628,39,Female,Belt,Accessories,54,Delaware,Silver,Winter,3.3,No,Next Day Air,No,No,48,Cash,Every 3 Months
3628,3629,53,Female,Blouse,Clothing,88,Georgia,Purple,Summer,3.8,No,Free Shipping,No,No,35,Credit Card,Monthly
3629,3630,52,Female,T-shirt,Clothing,43,Kansas,Lavender,Summer,4.5,No,Standard,No,No,44,Debit Card,Fortnightly
3630,3631,65,Female,Hat,Accessories,73,Oklahoma,Lavender,Winter,4.8,No,Store Pickup,No,No,29,Cash,Weekly
3631,3632,48,Female,Hat,Accessories,50,New Jersey,Peach,Fall,2.9,No,Store Pickup,No,No,26,Credit Card,Monthly
3632,3633,27,Female,Sneakers,Footwear,73,Utah,Green,Spring,3.2,No,Express,No,No,3,Debit Card,Quarterly
3633,3634,39,Female,Gloves,Accessories,51,Montana,Orange,Spring,2.8,No,Free Shipping,No,No,1,Bank Transfer,Bi-Weekly
3634,3635,59,Female,Socks,Clothing,22,Ohio,Pink,Winter,3.3,No,Standard,No,No,17,PayPal,Annually
3635,3636,52,Female,Sandals,Footwear,32,Colorado,Cyan,Fall,3.3,No,Free Shipping,No,No,17,Credit Card,Fortnightly
3636,3637,50,Female,Sandals,Footwear,38,California,Lavender,Summer,4.2,No,2-Day Shipping,No,No,36,Cash,Weekly
3637,3638,32,Female,Boots,Footwear,66,Utah,Yellow,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly
3638,3639,40,Female,Backpack,Accessories,20,Kansas,Olive,Spring,4.6,No,Express,No,No,50,PayPal,Bi-Weekly
3639,3640,26,Female,Coat,Outerwear,44,Illinois,Brown,Summer,3.6,No,2-Day Shipping,No,No,39,Venmo,Annually
3640,3641,47,Female,Sunglasses,Accessories,31,Minnesota,Pink,Spring,4,No,Next Day Air,No,No,17,PayPal,Monthly
3641,3642,51,Female,Jacket,Outerwear,45,New York,Cyan,Fall,2.7,No,Free Shipping,No,No,39,Bank Transfer,Every 3 Months
3642,3643,47,Female,Dress,Clothing,71,Arizona,Maroon,Summer,4.4,No,Store Pickup,No,No,5,PayPal,Annually
3643,3644,53,Female,Scarf,Accessories,96,Tennessee,Magenta,Fall,3.2,No,Standard,No,No,47,Debit Card,Annually
3644,3645,35,Female,Blouse,Clothing,32,Arkansas,Violet,Winter,2.6,No,Next Day Air,No,No,18,Venmo,Weekly
3645,3646,38,Female,Backpack,Accessories,90,Colorado,Silver,Summer,3.4,No,Free Shipping,No,No,31,Credit Card,Every 3 Months
3646,3647,69,Female,Jewelry,Accessories,68,Nevada,Maroon,Spring,5,No,2-Day Shipping,No,No,39,Debit Card,Fortnightly
3647,3648,47,Female,Shorts,Clothing,45,Kansas,Gray,Winter,2.9,No,Store Pickup,No,No,12,Bank Transfer,Weekly
3648,3649,31,Female,Skirt,Clothing,67,New York,White,Winter,5,No,Free Shipping,No,No,45,Cash,Bi-Weekly
3649,3650,68,Female,Skirt,Clothing,57,Minnesota,Brown,Fall,4.4,No,Standard,No,No,33,Credit Card,Fortnightly
3650,3651,51,Female,Jeans,Clothing,60,Ohio,Silver,Summer,3.5,No,2-Day Shipping,No,No,3,PayPal,Annually
3651,3652,20,Female,Handbag,Accessories,32,Arizona,Yellow,Spring,3.8,No,Express,No,No,5,Venmo,Every 3 Months
3652,3653,27,Female,Handbag,Accessories,29,Kentucky,Magenta,Fall,3.8,No,Store Pickup,No,No,23,Debit Card,Monthly
3653,3654,67,Female,Coat,Outerwear,20,Minnesota,Blue,Spring,3.9,No,Next Day Air,No,No,39,Credit Card,Fortnightly
3654,3655,21,Female,Jewelry,Accessories,98,Arkansas,Green,Winter,3.3,No,Next Day Air,No,No,10,Credit Card,Annually
3655,3656,20,Female,Sweater,Clothing,27,Wyoming,Yellow,Fall,2.9,No,Next Day Air,No,No,4,Credit Card,Bi-Weekly
3656,3657,35,Female,Jacket,Outerwear,67,North Dakota,Cyan,Spring,3.7,No,2-Day Shipping,No,No,18,Credit Card,Monthly
3657,3658,58,Female,Shoes,Footwear,82,Alabama,Gold,Winter,3.7,No,Express,No,No,1,Debit Card,Every 3 Months
3658,3659,28,Female,T-shirt,Clothing,72,Mississippi,Magenta,Fall,4.6,No,Standard,No,No,18,PayPal,Fortnightly
3659,3660,27,Female,Sandals,Footwear,77,Illinois,Gray,Fall,4.9,No,Store Pickup,No,No,46,Bank Transfer,Annually
3660,3661,19,Female,Shoes,Footwear,74,Arkansas,Indigo,Winter,3.1,No,2-Day Shipping,No,No,13,Bank Transfer,Fortnightly
3661,3662,63,Female,Sandals,Footwear,39,Kansas,White,Winter,3.5,No,Next Day Air,No,No,5,Credit Card,Fortnightly
3662,3663,69,Female,Shorts,Clothing,80,Rhode Island,Indigo,Spring,4.9,No,Next Day Air,No,No,11,Debit Card,Weekly
3663,3664,65,Female,Backpack,Accessories,59,Florida,Green,Summer,4.4,No,Express,No,No,49,Credit Card,Weekly
3664,3665,63,Female,Jacket,Outerwear,68,Missouri,Turquoise,Fall,4.4,No,Store Pickup,No,No,1,Debit Card,Fortnightly
3665,3666,28,Female,Socks,Clothing,77,North Carolina,Peach,Fall,3.4,No,Next Day Air,No,No,11,Credit Card,Quarterly
3666,3667,67,Female,Jewelry,Accessories,50,Alabama,Olive,Winter,3,No,2-Day Shipping,No,No,47,Cash,Every 3 Months
3667,3668,51,Female,Pants,Clothing,45,Washington,Cyan,Fall,2.6,No,Next Day Air,No,No,20,Venmo,Monthly
3668,3669,59,Female,Blouse,Clothing,71,Michigan,Magenta,Summer,3.2,No,Store Pickup,No,No,18,Venmo,Annually
3669,3670,25,Female,Socks,Clothing,52,Washington,Silver,Fall,4.6,No,Store Pickup,No,No,43,PayPal,Quarterly
3670,3671,31,Female,Shoes,Footwear,50,Vermont,White,Winter,3.8,No,Free Shipping,No,No,4,PayPal,Every 3 Months
3671,3672,62,Female,Handbag,Accessories,66,Illinois,Pink,Summer,4.8,No,2-Day Shipping,No,No,20,Venmo,Quarterly
3672,3673,51,Female,Sandals,Footwear,81,New York,Pink,Fall,4.5,No,Free Shipping,No,No,7,PayPal,Monthly
3673,3674,32,Female,Socks,Clothing,28,Rhode Island,Pink,Summer,4.2,No,2-Day Shipping,No,No,31,Bank Transfer,Fortnightly
3674,3675,35,Female,Handbag,Accessories,65,Washington,Blue,Winter,2.7,No,2-Day Shipping,No,No,41,Venmo,Fortnightly
3675,3676,70,Female,Hat,Accessories,80,Virginia,White,Winter,4.5,No,Express,No,No,3,Bank Transfer,Monthly
3676,3677,19,Female,Jewelry,Accessories,94,Wisconsin,Teal,Spring,4.9,No,Free Shipping,No,No,16,PayPal,Monthly
3677,3678,32,Female,Backpack,Accessories,30,Michigan,Gray,Fall,2.8,No,Standard,No,No,43,Cash,Annually
3678,3679,56,Female,Shirt,Clothing,45,Texas,Beige,Fall,3.5,No,Standard,No,No,29,Bank Transfer,Fortnightly
3679,3680,53,Female,Coat,Outerwear,91,Idaho,Violet,Summer,2.5,No,Store Pickup,No,No,5,Cash,Bi-Weekly
3680,3681,22,Female,Sunglasses,Accessories,36,Iowa,Blue,Winter,2.9,No,Standard,No,No,30,Debit Card,Quarterly
3681,3682,26,Female,Gloves,Accessories,73,Connecticut,Magenta,Fall,4.2,No,Next Day Air,No,No,33,Debit Card,Monthly
3682,3683,42,Female,Shirt,Clothing,60,Wyoming,Maroon,Fall,4.6,No,Store Pickup,No,No,46,Venmo,Bi-Weekly
3683,3684,30,Female,Socks,Clothing,77,Mississippi,Purple,Winter,3,No,Free Shipping,No,No,17,Venmo,Fortnightly
3684,3685,29,Female,Skirt,Clothing,86,Pennsylvania,Charcoal,Spring,4.4,No,Free Shipping,No,No,47,Credit Card,Bi-Weekly
3685,3686,47,Female,Shorts,Clothing,42,Tennessee,Red,Summer,2.6,No,Standard,No,No,17,Cash,Bi-Weekly
3686,3687,59,Female,Sandals,Footwear,70,Louisiana,Charcoal,Spring,4.8,No,Free Shipping,No,No,17,Cash,Bi-Weekly
3687,3688,34,Female,Shirt,Clothing,44,Arkansas,Lavender,Summer,2.9,No,Next Day Air,No,No,28,Bank Transfer,Every 3 Months
3688,3689,52,Female,Sunglasses,Accessories,91,West Virginia,White,Spring,3,No,Next Day Air,No,No,8,Cash,Monthly
3689,3690,47,Female,Jewelry,Accessories,30,South Carolina,Red,Fall,4.5,No,Standard,No,No,8,Bank Transfer,Quarterly
3690,3691,24,Female,Blouse,Clothing,23,Kansas,Violet,Fall,3.7,No,Store Pickup,No,No,4,Bank Transfer,Bi-Weekly
3691,3692,63,Female,Sandals,Footwear,21,Michigan,Orange,Summer,4.8,No,Next Day Air,No,No,24,PayPal,Weekly
3692,3693,59,Female,Coat,Outerwear,34,Alabama,Turquoise,Spring,4.8,No,Free Shipping,No,No,29,Cash,Fortnightly
3693,3694,66,Female,Blouse,Clothing,46,South Dakota,Violet,Summer,4.7,No,2-Day Shipping,No,No,10,Venmo,Weekly
3694,3695,45,Female,Sweater,Clothing,41,Rhode Island,Blue,Winter,2.6,No,Express,No,No,11,PayPal,Bi-Weekly
3695,3696,38,Female,Skirt,Clothing,33,Florida,White,Fall,4.6,No,Standard,No,No,18,Bank Transfer,Fortnightly
3696,3697,63,Female,Blouse,Clothing,48,Connecticut,Turquoise,Fall,3.4,No,Next Day Air,No,No,26,Bank Transfer,Annually
3697,3698,55,Female,Hoodie,Clothing,66,Pennsylvania,Pink,Winter,3,No,Standard,No,No,39,Cash,Weekly
3698,3699,25,Female,Skirt,Clothing,54,California,Maroon,Spring,4,No,2-Day Shipping,No,No,4,Venmo,Annually
3699,3700,51,Female,Backpack,Accessories,55,Oklahoma,Olive,Fall,2.6,No,Store Pickup,No,No,24,Bank Transfer,Weekly
3700,3701,28,Female,Handbag,Accessories,84,North Dakota,Charcoal,Summer,3.4,No,Store Pickup,No,No,2,Bank Transfer,Every 3 Months
3701,3702,46,Female,Sandals,Footwear,66,New Mexico,Charcoal,Spring,4.5,No,Store Pickup,No,No,36,Cash,Annually
3702,3703,58,Female,Shoes,Footwear,65,South Carolina,Indigo,Spring,2.7,No,Store Pickup,No,No,36,Venmo,Weekly
3703,3704,30,Female,Sandals,Footwear,83,Michigan,Teal,Fall,2.9,No,Standard,No,No,23,PayPal,Every 3 Months
3704,3705,68,Female,Sunglasses,Accessories,61,Missouri,Black,Winter,4,No,Store Pickup,No,No,36,Credit Card,Quarterly
3705,3706,28,Female,Skirt,Clothing,65,Colorado,Teal,Summer,3.2,No,Free Shipping,No,No,2,Debit Card,Annually
3706,3707,26,Female,Sandals,Footwear,55,Kansas,Green,Spring,4,No,Store Pickup,No,No,17,Cash,Bi-Weekly
3707,3708,35,Female,Gloves,Accessories,79,Illinois,Gold,Fall,3.4,No,2-Day Shipping,No,No,19,Venmo,Weekly
3708,3709,40,Female,Hoodie,Clothing,96,South Carolina,Red,Fall,4.9,No,Express,No,No,41,PayPal,Monthly
3709,3710,31,Female,Socks,Clothing,43,Utah,Silver,Fall,3.6,No,Free Shipping,No,No,27,PayPal,Quarterly
3710,3711,60,Female,Jewelry,Accessories,40,Hawaii,Yellow,Summer,3.6,No,2-Day Shipping,No,No,32,Bank Transfer,Fortnightly
3711,3712,69,Female,Hat,Accessories,62,Texas,Peach,Fall,3.2,No,Free Shipping,No,No,33,Cash,Annually
3712,3713,51,Female,Blouse,Clothing,72,Oregon,Turquoise,Spring,3.7,No,2-Day Shipping,No,No,24,PayPal,Quarterly
3713,3714,49,Female,Shoes,Footwear,87,Arizona,Peach,Spring,2.6,No,Express,No,No,31,Debit Card,Every 3 Months
3714,3715,18,Female,Hat,Accessories,31,New York,Peach,Winter,3.9,No,Express,No,No,35,Credit Card,Weekly
3715,3716,63,Female,Sunglasses,Accessories,34,Nebraska,Orange,Fall,3.4,No,Free Shipping,No,No,2,Bank Transfer,Monthly
3716,3717,57,Female,Shirt,Clothing,53,Vermont,Charcoal,Fall,3.4,No,Next Day Air,No,No,42,Debit Card,Every 3 Months
3717,3718,45,Female,T-shirt,Clothing,85,Maryland,White,Summer,4.2,No,Express,No,No,47,Bank Transfer,Every 3 Months
3718,3719,36,Female,Pants,Clothing,50,Tennessee,Turquoise,Fall,2.9,No,Standard,No,No,44,Bank Transfer,Bi-Weekly
3719,3720,20,Female,Pants,Clothing,91,Pennsylvania,Red,Summer,4.1,No,Free Shipping,No,No,8,Bank Transfer,Every 3 Months
3720,3721,21,Female,Hat,Accessories,56,South Carolina,Peach,Fall,3.6,No,Free Shipping,No,No,13,Credit Card,Quarterly
3721,3722,62,Female,Coat,Outerwear,60,Connecticut,Pink,Fall,4,No,Next Day Air,No,No,10,Cash,Annually
3722,3723,23,Female,Jacket,Outerwear,34,Kentucky,Yellow,Fall,4,No,Standard,No,No,1,Credit Card,Fortnightly
3723,3724,26,Female,Sandals,Footwear,30,Rhode Island,Beige,Spring,3.6,No,Free Shipping,No,No,1,Debit Card,Monthly
3724,3725,30,Female,Gloves,Accessories,71,Colorado,Green,Winter,3.1,No,Express,No,No,18,Bank Transfer,Annually
3725,3726,18,Female,Dress,Clothing,100,Oklahoma,Turquoise,Winter,4.4,No,Next Day Air,No,No,2,PayPal,Annually
3726,3727,47,Female,Belt,Accessories,85,Idaho,Orange,Fall,4.3,No,Next Day Air,No,No,36,Debit Card,Every 3 Months
3727,3728,41,Female,Socks,Clothing,83,Maine,Gold,Summer,3.5,No,Next Day Air,No,No,17,Debit Card,Bi-Weekly
3728,3729,62,Female,Jacket,Outerwear,31,Vermont,Red,Winter,3,No,Standard,No,No,1,Debit Card,Annually
3729,3730,28,Female,Boots,Footwear,82,Rhode Island,Teal,Spring,4.7,No,2-Day Shipping,No,No,50,Cash,Quarterly
3730,3731,46,Female,Shirt,Clothing,79,Florida,Teal,Summer,2.5,No,2-Day Shipping,No,No,3,Credit Card,Bi-Weekly
3731,3732,54,Female,Hat,Accessories,62,West Virginia,Lavender,Spring,3.1,No,2-Day Shipping,No,No,45,PayPal,Quarterly
3732,3733,36,Female,Shoes,Footwear,92,Indiana,Pink,Spring,3.3,No,Free Shipping,No,No,28,PayPal,Annually
3733,3734,25,Female,Socks,Clothing,58,Illinois,Maroon,Fall,4.7,No,Next Day Air,No,No,6,Debit Card,Every 3 Months
3734,3735,38,Female,Hoodie,Clothing,88,California,Beige,Spring,3.4,No,Next Day Air,No,No,33,Debit Card,Every 3 Months
3735,3736,38,Female,Sandals,Footwear,44,Massachusetts,Orange,Spring,3.1,No,2-Day Shipping,No,No,29,PayPal,Annually
3736,3737,42,Female,Jeans,Clothing,56,Idaho,Red,Spring,4.6,No,Store Pickup,No,No,2,PayPal,Every 3 Months
3737,3738,19,Female,Jewelry,Accessories,23,Kentucky,Maroon,Winter,4.9,No,Free Shipping,No,No,43,PayPal,Bi-Weekly
3738,3739,34,Female,Shorts,Clothing,45,Delaware,Brown,Spring,2.7,No,Free Shipping,No,No,48,Cash,Fortnightly
3739,3740,38,Female,Sunglasses,Accessories,31,Idaho,Olive,Fall,4.2,No,Free Shipping,No,No,43,Credit Card,Weekly
3740,3741,42,Female,Pants,Clothing,96,Virginia,Silver,Summer,2.6,No,Store Pickup,No,No,26,Debit Card,Bi-Weekly
3741,3742,58,Female,Shirt,Clothing,96,Arizona,Purple,Spring,3.2,No,2-Day Shipping,No,No,26,Debit Card,Bi-Weekly
3742,3743,56,Female,Shirt,Clothing,80,Maryland,Gray,Fall,4.4,No,Standard,No,No,50,Credit Card,Bi-Weekly
3743,3744,62,Female,Pants,Clothing,28,Idaho,Cyan,Fall,3.6,No,Free Shipping,No,No,36,Debit Card,Quarterly
3744,3745,24,Female,Hoodie,Clothing,51,New Jersey,Gray,Summer,2.7,No,Next Day Air,No,No,26,Bank Transfer,Fortnightly
3745,3746,60,Female,Socks,Clothing,41,Washington,Gold,Spring,4.3,No,Express,No,No,2,Debit Card,Monthly
3746,3747,53,Female,Coat,Outerwear,99,Idaho,Cyan,Summer,2.6,No,Next Day Air,No,No,49,PayPal,Monthly
3747,3748,26,Female,Sweater,Clothing,53,Rhode Island,Olive,Spring,4.3,No,Store Pickup,No,No,32,Bank Transfer,Bi-Weekly
3748,3749,34,Female,Backpack,Accessories,25,Delaware,Violet,Fall,3.9,No,2-Day Shipping,No,No,3,Venmo,Annually
3749,3750,24,Female,Blouse,Clothing,95,Alaska,Yellow,Winter,2.9,No,2-Day Shipping,No,No,38,Venmo,Every 3 Months
3750,3751,42,Female,Hoodie,Clothing,88,Arizona,Gold,Fall,3.1,No,Free Shipping,No,No,5,PayPal,Monthly
3751,3752,36,Female,Jewelry,Accessories,97,Alabama,Silver,Fall,4.2,No,Free Shipping,No,No,8,Credit Card,Every 3 Months
